制造商型号,厂家,描述,库存数量,批号,起订量,香港(美金),单价含税(13%),货期,操作
0805W8F1001T5E,UniOhm,,605000,A,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F6982T5E,UniOhm,,600000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0603WAF1653T5E,UniOhm,,600000,18+,5000+,-,¥0.0030,1-3个工作日,购买
0603WAJ0433T5E,UniOhm,,600000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0402WGF3000TCE,UniOhm,0402 1/16W ±100PPM 300RΩ ±1% 50V -55℃~+155℃,600000,a,10000+,-,¥0.0017,1-3个工作日,购买
0805W8J0303T5E,UniOhm,,595000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0603WAJ0202T5E,UniOhm,,595000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0603WAJ0682T5E,UniOhm,,595000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0805W8J0332T5E,UniOhm,,590000,A,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0825T5E,UniOhm,,590000,A,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0825T5E,UniOhm,,590000,A,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0103T5E,UniOhm,,590000,A,5000+,-,¥0.0043,1-3个工作日,购买
0603WAJ0000T5E,UniOhm,,580000,A,5000+,-,¥0.0025,1-3个工作日,购买
0603WAJ0822T5E,UniOhm,,580000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0402WGF1503TCE,UniOhm,,580000,a,10000+,-,¥0.0017,1-3个工作日,购买
0201WMJ0101TEE,UniOhm,,580000,18+,10000+,-,¥0.0023,1-3个工作日,购买
0402WGF2002TCE,UniOhm,,580000,A,10000+,-,¥0.0017,1-3个工作日,购买
0805W8J0125T5E,UniOhm,,575000,18+,5000+,-,¥0.0043,1-3个工作日,购买
1206W4J0204T5E,UniOhm,,570000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0603WAF1001T5E,UniOhm,,565000,17+,5000+,-,¥0.0030,1-3个工作日,购买
0603WAF1003T5E,UniOhm,,565000,A,5000+,-,¥0.0030,1-3个工作日,购买
0402WGJ0205TCE,UniOhm,,560000,18+,10000+,-,¥0.0013,1-3个工作日,购买
0603WAF1001T5E,UniOhm,,555000,18+,5000+,-,¥0.0030,1-3个工作日,购买
1206W4F270KT5E,UniOhm,,550000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4F270KT5E,UniOhm,,550000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4F270KT5E,UniOhm,,550000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4J0913T5E,UniOhm,,550000,1805+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8J0623T5E,UniOhm,,550000,A,5000+,-,¥0.0043,1-3个工作日,购买
0603WAJ0825T5E,UniOhm,,540000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0402WGF2202TCE,UniOhm,,540000,A,10000+,-,¥0.0017,1-3个工作日,购买
0805W8J0331T5E,UniOhm,,535000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0402WGJ0510TCE,UniOhm,,530000,18+,10000+,-,¥0.0013,1-3个工作日,购买
1206W4J0102T5E,UniOhm,,530000,17+,5000+,-,¥0.0069,1-3个工作日,购买
0603WAF8061T5E,UniOhm,,530000,18+,5000+,-,¥0.0030,1-3个工作日,购买
0805W8J0514T5E,UniOhm,,525000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0103T5E,UniOhm,,525000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0402WGJ0302TCE,UniOhm,,520000,18+,10000+,-,¥0.0013,1-3个工作日,购买
0805W8F2003T5E,UniOhm,,515000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0402WGJ0472TCE,UniOhm,,510000,18+,10000+,-,¥0.0013,1-3个工作日,购买
0402WGJ0106TCE,UniOhm,,510000,18+,10000+,-,¥0.0013,1-3个工作日,购买
1206W4J0000T5E,UniOhm,,505000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0274T5E,UniOhm,,505000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0402WGF3324TCE,UniOhm,,500000,17+,10000+,-,¥0.0027,1-3个工作日,购买
1206W4F300JT5E,UniOhm,,500000,18+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F620LT5E,UniOhm,,500000,18+,5000+,-,¥0.0167,1-3个工作日,购买
0201WMF2702TCE,UniOhm,,500000,17+,10000+,-,¥0.0029,1-3个工作日,购买
1206W4J0473T5E,UniOhm,,500000,A,5000+,-,¥0.0069,1-3个工作日,购买
0805W8J0390T5E,UniOhm,,500000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0603WAF1002T5E,UniOhm,,500000,18+,5000+,-,¥0.0030,1-3个工作日,购买
0805W8F1203T5E,UniOhm,,500000,18,5000+,-,¥0.0051,1-3个工作日,购买
1206W4F180KT5E,UniOhm,,500000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4F180KT5E,UniOhm,,500000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4F750KT5E,UniOhm,,500000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4J0330T5E,UniOhm,,500000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J082JT5E,UniOhm,,500000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0200T5E,UniOhm,,500000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0200T5E,UniOhm,,500000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4F470KT5E,UniOhm,,500000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4F680KT5E,UniOhm,,500000,18+,5000+,-,¥0.0103,1-3个工作日,购买
0805W8F750JT5E,UniOhm,,500000,17+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4F120JT5E,UniOhm,,500000,18+,5000+,-,¥0.0858,1-3个工作日,购买
0603WAF1003T5E,UniOhm,,500000,18+,5000+,-,¥0.0030,1-3个工作日,购买
1206W4F270KT5E,UniOhm,,500000,18+,5000+,-,¥0.0103,1-3个工作日,购买
0805W8J0103T5E,UniOhm,0805 1/8W ±100PPM 10KΩ ±5% 150V -55℃~+155℃,500000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0205T5E,UniOhm,0805 1/8W ±100PPM 2MΩ ±5% 150V -55℃~+155℃,500000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0603WAJ0305T5E,UniOhm,,500000,A,5000+,-,¥0.0025,1-3个工作日,购买
0402WGF470KTCE,UniOhm,0402 1/16W ±400PPM 4.7RΩ ±1% 50V -55℃~+155℃,500000,18+,10000+,-,¥0.0027,1-3个工作日,购买
0402WGJ0101TCE,UniOhm,,500000,18+,10000+,-,¥0.0013,1-3个工作日,购买
0402WGJ0102TCE,UniOhm,,500000,18+,10000+,-,¥0.0013,1-3个工作日,购买
1206W4J0220T5E,UniOhm,,500000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F360KT5E,UniOhm,,500000,18+,5000+,-,¥0.0065,1-3个工作日,购买
1206W4F620LT5E,UniOhm,,500000,18+,5000+,-,¥0.0153,1-3个工作日,购买
0402WGJ0205TCE,UniOhm,,500000,18+,10000+,-,¥0.0013,1-3个工作日,购买
0603WAF3000T5E,UniOhm,,500000,18+,5000+,-,¥0.0030,1-3个工作日,购买
25121WJ0102T4E,UniOhm,,496000,A,4000+,-,¥0.0611,1-3个工作日,购买
0805W8F360KT5E,UniOhm,,495000,18+,5000+,-,¥0.0065,1-3个工作日,购买
0603WAJ0205T5E,UniOhm,,495000,18+,5000+,-,¥0.0025,1-3个工作日,购买
1206W4J051JT5E,UniOhm,,495000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0603WAJ0913T5E,UniOhm,,495000,18+,5000+,-,¥0.0025,1-3个工作日,购买
1206W4F150JT5E,UniOhm,,495000,18+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F330KT5E,UniOhm,,495000,18+,5000+,-,¥0.0103,1-3个工作日,购买
0603WAF200JT5E,UniOhm,,495000,A,5000+,-,¥0.0030,1-3个工作日,购买
0805W8J0390T5E,UniOhm,,490000,18+,5000+,-,¥0.0043,1-3个工作日,购买
1206W4F620LT5E,UniOhm,,490000,18+,5000+,-,¥0.0167,1-3个工作日,购买
1206W4J0123T5E,UniOhm,,490000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8J0200T5E,UniOhm,,490000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8F360KT5E,UniOhm,,490000,18+,5000+,-,¥0.0065,1-3个工作日,购买
1206W4F3303T5E,UniOhm,,485000,19+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4J0155T5E,UniOhm,,485000,17+,5000+,-,¥0.0069,1-3个工作日,购买
0603WAJ0104T5E,UniOhm,,480000,17+,5000+,-,¥0.0025,1-3个工作日,购买
0603WAJ0302T5E,UniOhm,,480000,17+,5000+,-,¥0.0025,1-3个工作日,购买
1206W4J0103T5E,UniOhm,,480000,17+,5000+,-,¥0.0069,1-3个工作日,购买
0603WAJ0202T5E,UniOhm,,475000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0603WAJ0511T5E,UniOhm,,475000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0603WAF1501T5E,UniOhm,,475000,17+,5000+,-,¥0.0030,1-3个工作日,购买
1206W4J010JT5E,UniOhm,,475000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0603WAJ0301T5E,UniOhm,,470000,18+,5000+,-,¥0.0025,1-3个工作日,购买
1206W4J0153T5E,UniOhm,,465000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0603WAF2202T5E,UniOhm,,465000,1810,5000+,-,¥0.0030,1-3个工作日,购买
0603WAJ0101T5E,UniOhm,,465000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0603WAJ0825T5E,UniOhm,,460000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0603WAF2492T5E,UniOhm,,460000,A,5000+,-,¥0.0030,1-3个工作日,购买
0603WAJ0100T5E,UniOhm,,455000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0805W8J0201T5E,UniOhm,,455000,18+,5000+,-,¥0.0043,1-3个工作日,购买
1206W4J0272T5E,UniOhm,,455000,A,5000+,-,¥0.0069,1-3个工作日,购买
1206W4F300JT5E,UniOhm,,450000,18+,5000+,-,¥0.0858,1-3个工作日,购买
0603WAF1501T5E,UniOhm,,450000,A,5000+,-,¥0.0030,1-3个工作日,购买
0201WMJ0000TEE,UniOhm,,450000,18+,10000+,-,¥0.0023,1-3个工作日,购买
0201WMJ0204TEE,UniOhm,,450000,18+,10000+,-,¥0.0023,1-3个工作日,购买
1206W4F300KT5E,UniOhm,,450000,18+,5000+,-,¥0.0103,1-3个工作日,购买
0603WAJ0434T5E,UniOhm,,450000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0201WMJ0104TEE,UniOhm,,450000,18+,10000+,-,¥0.0023,1-3个工作日,购买
0603WAJ0433T5E,UniOhm,,450000,A,5000+,-,¥0.0025,1-3个工作日,购买
0201WMJ0104TEE,UniOhm,,450000,18+,10000+,-,¥0.0023,1-3个工作日,购买
0201WMJ0204TEE,UniOhm,,450000,18+,10000+,-,¥0.0023,1-3个工作日,购买
0805W8J013JT5E,UniOhm,,445000,17,5000+,-,¥0.0043,1-3个工作日,购买
0603WAJ0153T5E,UniOhm,,445000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0603WAJ0122T5E,UniOhm,,445000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0805W8F3903T5E,UniOhm,,445000,A,5000+,-,¥0.0051,1-3个工作日,购买
0603WAJ0154T5E,UniOhm,,440000,18+,5000+,-,¥0.0025,1-3个工作日,购买
1206W4F3003T5E,UniOhm,,440000,18+,5000+,-,¥0.0858,1-3个工作日,购买
0805W8J0101T5E,UniOhm,,440000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0402WGJ0331TCE,UniOhm,,440000,18+,10000+,-,¥0.0013,1-3个工作日,购买
0603WAF1603T5E,UniOhm,,430000,17+,5000+,-,¥0.0030,1-3个工作日,购买
1206W4J0434T5E,UniOhm,,430000,A,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0434T5E,UniOhm,,430000,A,5000+,-,¥0.0069,1-3个工作日,购买
0603WAF5101T5E,UniOhm,,430000,18+,5000+,-,¥0.0030,1-3个工作日,购买
0402WGJ0222TCE,UniOhm,0402 1/16W ±100PPM 2.2KΩ ±5% 50V -55℃~+155℃,430000,18+,10000+,-,¥0.0013,1-3个工作日,购买
0805W8F1003T5E,UniOhm,,430000,18+,5000+,-,¥0.0051,1-3个工作日,购买
UMK107B7102KAHT,Taiyo Yuden,CAP CER 1000PF 50V 10% X7R 0603,424000,18+,4000+  8000+  16000+  32000+,-,¥0.1132  ¥0.1029  ¥0.0962  ¥0.0840,1-3个工作日,购买
0603WAJ0000T5E,UniOhm,,420000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0603WAJ0000T5E,UniOhm,,420000,18+,5000+,-,¥0.0025,1-3个工作日,购买
1206W4J0823T5E,UniOhm,,415000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8J0472T5E,UniOhm,,415000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0603WAJ0105T5E,UniOhm,,410000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0603WAJ0244T5E,UniOhm,,410000,A,5000+,-,¥0.0025,1-3个工作日,购买
0402WGF2002TCE,UniOhm,,410000,18+,10000+,-,¥0.0017,1-3个工作日,购买
0603WAF1001T5E,UniOhm,,405000,18+,5000+,-,¥0.0030,1-3个工作日,购买
1206S4F5113T5E,UniOhm,,400000,16+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F8200T5E,UniOhm,,400000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F8200T5E,UniOhm,,400000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F8200T5E,UniOhm,,400000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F8200T5E,UniOhm,,400000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F374JT5E,UniOhm,,400000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206S4F2493T5E,UniOhm,,400000,17+,5000+,-,¥0.0858,1-3个工作日,购买
0805W8F5111T5E,UniOhm,,400000,17+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4F8200T5E,UniOhm,,400000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F8200T5E,UniOhm,,400000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F4300T5E,UniOhm,,400000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F4300T5E,UniOhm,,400000,17+,5000+,-,¥0.0858,1-3个工作日,购买
0805W8F5111T5E,UniOhm,,400000,17+,5000+,-,¥0.0051,1-3个工作日,购买
1210W3F402JT5E,UniOhm,,400000,17+,5000+,-,¥0.0206,1-3个工作日,购买
0805W8F8452T5E,UniOhm,,400000,17+,5000+,-,¥0.0051,1-3个工作日,购买
0603WAF3403T5E,UniOhm,,400000,17+,5000+,-,¥0.0030,1-3个工作日,购买
0603WAF2802T5E,UniOhm,,400000,17+,5000+,-,¥0.0030,1-3个工作日,购买
1206W4J0153T5E,UniOhm,,400000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0153T5E,UniOhm,,400000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0153T5E,UniOhm,,400000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4F240KT5E,UniOhm,,400000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4F240KT5E,UniOhm,,400000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206S4F1103T5E,UniOhm,,400000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F240KT5E,UniOhm,,400000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206S4F3002T5E,UniOhm,,400000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4J0274T5E,UniOhm,,400000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0153T5E,UniOhm,,400000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F1372T5E,UniOhm,,400000,17+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8J0270T5E,UniOhm,,400000,17+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8F2744T5E,UniOhm,,400000,17+,5000+,-,¥0.0057,1-3个工作日,购买
0805W8J0750T5E,UniOhm,,400000,18+,5000+,-,¥0.0043,1-3个工作日,购买
1206W4J0106T5E,UniOhm,,400000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F270KT5E,UniOhm,,400000,18+,5000+,-,¥0.0065,1-3个工作日,购买
0805W8F270KT5E,UniOhm,,400000,18+,5000+,-,¥0.0065,1-3个工作日,购买
0805W8F270KT5E,UniOhm,,400000,18+,5000+,-,¥0.0065,1-3个工作日,购买
1206W4J0200T5E,UniOhm,,400000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0402WGF825JTCE,UniOhm,,400000,18+,10000+,-,¥0.0017,1-3个工作日,购买
0402WGF825JTCE,UniOhm,,400000,18+,10000+,-,¥0.0017,1-3个工作日,购买
0603WAF820KT5E,UniOhm,,400000,1612+,5000+,-,¥0.0038,1-3个工作日,购买
1206W4J0822T5E,UniOhm,,400000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8J0913T5E,UniOhm,,400000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0124T5E,UniOhm,,400000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8F360KT5E,UniOhm,,400000,18+,5000+,-,¥0.0065,1-3个工作日,购买
0805W8F412KT5E,UniOhm,,400000,18+,5000+,-,¥0.0065,1-3个工作日,购买
1206S4F5113T5E,UniOhm,,400000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4J0244T5E,UniOhm,,400000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F100KT5E,UniOhm,,400000,1704+,5000+,-,¥0.0065,1-3个工作日,购买
0402WGJ0472TCE,UniOhm,,400000,17,10000+,-,¥0.0013,1-3个工作日,购买
0805W8J0750T5E,UniOhm,,400000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0402WGJ0391TCE,UniOhm,,400000,18+,10000+,-,¥0.0013,1-3个工作日,购买
1206W4J0563T5E,UniOhm,,400000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0402WGF1001TCE,UniOhm,,400000,A,10000+,-,¥0.0017,1-3个工作日,购买
1206W4F430KT5E,UniOhm,,400000,18+,5000+,-,¥0.0103,1-3个工作日,购买
0805W8J0391T5E,UniOhm,,400000,19+,5000+,-,¥0.0043,1-3个工作日,购买
0603WAF1003T5E,UniOhm,,400000,18+,5000+,-,¥0.0030,1-3个工作日,购买
1206W4F0000T5E,UniOhm,,400000,18+,5000+,-,¥0.0858,1-3个工作日,购买
0805W8J0241T5E,UniOhm,,400000,A,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0244T5E,UniOhm,,400000,18+,5000+,-,¥0.0043,1-3个工作日,购买
1206W4J0433T5E,UniOhm,,400000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4J0152T5E,UniOhm,,400000,18,5000+,-,¥0.0069,1-3个工作日,购买
0603WAF3902T5E,UniOhm,,400000,18+,5000+,-,¥0.0030,1-3个工作日,购买
0402WGF1102TCE,UniOhm,,400000,19+,10000+,-,¥0.0017,1-3个工作日,购买
0805W8F200KT5E,UniOhm,,400000,18+,5000+,-,¥0.0065,1-3个工作日,购买
0805W8F200KT5E,UniOhm,,400000,18+,5000+,-,¥0.0065,1-3个工作日,购买
0805W8J0111T5E,UniOhm,,400000,18+,5000+,-,¥0.0043,1-3个工作日,购买
1206W4F2203T5E,UniOhm,,400000,18+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F560KT5E,UniOhm,,400000,18+,5000+,-,¥0.0103,1-3个工作日,购买
0805W8F412KT5E,UniOhm,,400000,18+,5000+,-,¥0.0065,1-3个工作日,购买
0805W8F412KT5E,UniOhm,,400000,18+,5000+,-,¥0.0065,1-3个工作日,购买
0603WAJ0913T5E,UniOhm,,400000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0805W8F5111T5E,UniOhm,,395000,17+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4F8200T5E,UniOhm,,395000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4J0000T5E,UniOhm,,395000,17+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4F300KT5E,UniOhm,,395000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4F390KT5E,UniOhm,,395000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4J0272T5E,UniOhm,,395000,A,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F200KT5E,UniOhm,,395000,18+,5000+,-,¥0.0065,1-3个工作日,购买
0805W8J0111T5E,UniOhm,,395000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8F1501T5E,UniOhm,,390000,18+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4J0153T5E,UniOhm,,390000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0603WAJ0104T5E,UniOhm,,390000,18+,5000+,-,¥0.0025,1-3个工作日,购买
0805W8F1001T5E,UniOhm,,390000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0603WAJ0623T5E,UniOhm,,390000,A,5000+,-,¥0.0025,1-3个工作日,购买
0201WMJ0102TEE,UniOhm,,390000,18+,10000+,-,¥0.0023,1-3个工作日,购买
0402WGF1503TCE,UniOhm,0402 1/16W ±100PPM 150KΩ ±1% 50V -55℃~+155℃,390000,18+,10000+,-,¥0.0017,1-3个工作日,购买
0603WAF220JT5E,UniOhm,,385000,1806+,5000+,-,¥0.0030,1-3个工作日,购买
0603WAF2152T5E,UniOhm,,385000,17+,5000+,-,¥0.0030,1-3个工作日,购买
1206W4J0823T5E,UniOhm,,385000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F220JT5E,UniOhm,,380000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0603WAF6810T5E,UniOhm,,380000,1708+,5000+,-,¥0.0030,1-3个工作日,购买
0805W8F2744T5E,UniOhm,,380000,17+,5000+,-,¥0.0057,1-3个工作日,购买
1206W4F620LT5E,UniOhm,,380000,18+,5000+,-,¥0.0164,1-3个工作日,购买
0402WGJ0825TCE,UniOhm,,380000,18+,10000+,-,¥0.0013,1-3个工作日,购买
1206W4F5103T5E,UniOhm,,380000,A,5000+,-,¥0.0858,1-3个工作日,购买
1206W4F0000T5E,UniOhm,,380000,18+,5000+,-,¥0.0858,1-3个工作日,购买
0805W8J0101T5E,UniOhm,,380000,A,5000+,-,¥0.0043,1-3个工作日,购买
0805W8F1472T5E,UniOhm,,375000,17+,5000+,-,¥0.0051,1-3个工作日,购买
0603WAF1001T5E,UniOhm,,375000,18+,5000+,-,¥0.0030,1-3个工作日,购买
0805W8J0563T5E,UniOhm,,375000,A,5000+,-,¥0.0043,1-3个工作日,购买
0603WAF1002T5E,UniOhm,,375000,18+,5000+,-,¥0.0030,1-3个工作日,购买
1206W4F4300T5E,UniOhm,,370000,17+,5000+,-,¥0.0858,1-3个工作日,购买
1206W4J0390T5E,UniOhm,,370000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8J0392T5E,UniOhm,,370000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0603WAJ0333T5E,UniOhm,,370000,18,5000+,-,¥0.0025,1-3个工作日,购买
TC0650F300KT5J,UniOhm,,370000,18+,5000+,-,¥0.0359,1-3个工作日,购买
0603WAJ0913T5E,UniOhm,,370000,A,5000+,-,¥0.0025,1-3个工作日,购买
0805W8F1202T5E,UniOhm,,370000,A,5000+,-,¥0.0051,1-3个工作日,购买
1210W3J0333T5E,UniOhm,,365000,16+,5000+,-,¥0.0193,1-3个工作日,购买
0805W8J0330T5E,UniOhm,,365000,17+,5000+,-,¥0.0043,1-3个工作日,购买
0603WAF2802T5E,UniOhm,,360000,17+,5000+,-,¥0.0030,1-3个工作日,购买
0402WGF249JTCE,UniOhm,,360000,17+,10000+,-,¥0.0017,1-3个工作日,购买
1206W4J0913T5E,UniOhm,,360000,1804+,5000+,-,¥0.0069,1-3个工作日,购买
0603WAJ0104T5E,UniOhm,,360000,A,5000+,-,¥0.0025,1-3个工作日,购买
0402WGJ0152TCE,UniOhm,,360000,18+,10000+,-,¥0.0013,1-3个工作日,购买
1206W4J0244T5E,UniOhm,,355000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1210W2F6041T5E,UniOhm,1210 1/2W ±100PPM 6.04KΩ ±1% 200V -55℃~+155℃,355000,18+,5000+,-,¥0.0206,1-3个工作日,购买
0603WAJ0153T5E,UniOhm,,355000,18,5000+,-,¥0.0025,1-3个工作日,购买
1206W4J0155T5E,UniOhm,,355000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F4703T5E,UniOhm,,355000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F2203T5E,UniOhm,,350000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F240KT5E,UniOhm,,350000,18+,5000+,-,¥0.0065,1-3个工作日,购买
1206W4J0361T5E,UniOhm,,350000,17+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F240KT5E,UniOhm,,350000,18+,5000+,-,¥0.0065,1-3个工作日,购买
1206W4F820LT5E,UniOhm,,350000,18+,5000+,-,¥0.0167,1-3个工作日,购买
0805W8F1152T5E,UniOhm,,350000,18+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4F750KT5E,UniOhm,,350000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4F120KT5E,UniOhm,,350000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4F120KT5E,UniOhm,,350000,18+,5000+,-,¥0.0103,1-3个工作日,购买
1206W4J0434T5E,UniOhm,,350000,18+,5000+,-,¥0.0069,1-3个工作日,购买
1206W4F390KT5E,UniOhm,,350000,18+,5000+,-,¥0.0103,1-3个工作日,购买
0805W8F1002T5E,UniOhm,,350000,18+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4J0273T5E,UniOhm,,350000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8J0124T5E,UniOhm,,350000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0164T5E,UniOhm,,350000,18+,5000+,-,¥0.0043,1-3个工作日,购买
0805W8J0113T5E,UniOhm,,350000,18+,5000+,-,¥0.0043,1-3个工作日,购买
TC0550F1003T5G,UniOhm,,350000,18+,5000+,-,¥0.0215,1-3个工作日,购买
0603WAJ0682T5E,UniOhm,,350000,A,5000+,-,¥0.0025,1-3个工作日,购买
0805W8F6982T5E,UniOhm,,350000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F6982T5E,UniOhm,,350000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F1603T5E,UniOhm,,350000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F1152T5E,UniOhm,,350000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F1152T5E,UniOhm,,350000,18+,5000+,-,¥0.0051,1-3个工作日,购买
0805W8F4700T5E,UniOhm,,350000,18+,5000+,-,¥0.0051,1-3个工作日,购买
1206W4J0514T5E,UniOhm,,350000,18+,5000+,-,¥0.0069,1-3个工作日,购买
0805W8F1472T5E,UniOhm,,345000,17+,5000+,-,¥0.0051,1-3个工作日,购买
